name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Printed Chanderi Fabric-2358420,Printed Chanderi Fabric,Plain,44 Inches,"Lightweight & Sheer fabric/ Suitable for making dresses, saree, stoles, dupatta, blouses, skirts, lehenga, suits, kurti and more.",70% PES 30% PA,Red & White,0.15,2358420,390 per meter,390,polyester-fabrics>prints | prints>chanderi | latest-fabrics | spring-summer,"Commonly used for making or designing shirts, skirts, suits, sarees, ethnic wear, dresses, scarves, blouses, kurti etc.","Chanderi fabric, made from blend of polyamide and polyester. Chanderi fabric is a lightweight, silky and comfortable weave, it has a soft hand-feel and a sturdy, silken drape, along with a versatility that makes it suitable for an extended variety of garment uses. Commonly used for making dresses.","2358420-(4).jpg, 2358420-(2).jpg, 2358420-(3).jpg","printed chanderi fabrics, chanderi prints, digitals, digital prints, fabric for saree, fabric for suits, fabric for kurti, fabric for blouses, fabric for kurti, distorted stripes, red, 2358420",no ,in_stock,published 
Printed Georgette-61120,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,61120,620 Per Meter ,620,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","61120-(4).jpg, 61120-(2).jpg, 61120-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 61120",no,in_stock,published 
Printed Georgette-2269117,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2269117,330 Per Meter ,330,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2269117-(4).jpg, 2269117-(2).jpg, 2269117-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 2269117",no,in_stock,published 
Brushed Cotton Checks-4786220,Brushed Cotton Checks ,Twill ,56 Inches ,"Medium Weight & Soft/ Used for making shirts, tops, kurtis, skirts, dresses etc.",100% Cotton ,Multicolour,0.2,4786220,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | trending-fabrics | autumn-winter,"Brushed cotton check fabric, suitable for making dresses, skirts, shirts, tops, western kurti, western dresses etc.",Brushed cotton check fabric made of cotton on twill weave. Brushed cotton check is a mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.,"4786220-(4).jpg, 4786220-(2).jpg, 4786220-(3).jpg","yarndyed brushed cotton checks, cotton checks, brushed cotton checks, brushed cotton, checkes, fabric for shirts, fabric for mens shirt, fabric for shirting, fabric for winter shirts, fabric for tops, fabric for kurtis , fabric for dresses, fabric for skirts, shirt fabric, checks, cotton checks, 4786220",no,in_stock,published 
Brushed Cotton Checks-4786320,Brushed Cotton Checks ,Twill ,56 Inches ,"Medium Weight & Soft/ Used for making shirts, tops, kurtis, skirts, dresses etc.",100% Cotton ,Multicolour,0.2,4786320,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | trending-fabrics | autumn-winter,"Brushed cotton check fabric, suitable for making dresses, skirts, shirts, tops, western kurti, western dresses etc.",Brushed cotton check fabric made of cotton on twill weave. Brushed cotton check is a mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.,"4786320-(4).jpg, 4786320-(2).jpg, 4786320-(3).jpg","yarndyed brushed cotton checks, cotton checks, brushed cotton checks, brushed cotton, checkes, fabric for shirts, fabric for mens shirt, fabric for shirting, fabric for winter shirts, fabric for tops, fabric for kurtis , fabric for dresses, fabric for skirts, shirt fabric, checks, cotton checks, 4786320",no,in_stock,published 
Dupion Embroidery-4736320,Dupion Embroidery ,Plain ,44 Inches ,"Medium weight fabric/ Suitable for making dresses, blouses, lehenga, sherwani, designer wear, party wear suits.",100% Polyester ,Beige ,0.2,4736320,3070 Per Meter ,3070,embroidery>embroidery-work | latest-fabrics | spring-summer | polyester-fabrics>embroidery-polyester-fabrics,"Dupion embroidery fabric is commonly used for making sherwani, kurta, blouses, skirts, suits, dresses, ethnic wear, lehengas etc.","Dupion is a plain weave crisp type of fabric, produced by using fine thread in the warp and uneven thread reeled from two or more entangled cocoons in the weft. This creates tightly-woven yardage with a highly-lustrous surface. It is embroidery fabric and used for making dresses.","4736320-(4).jpg, 4736320-(2).jpg, 4736320-(3).jpg","poly dupion embroidery, dupion embroidery, embroidered dupion, dupion, poly dupion, embroidery, fabric for sherwani, fabric for blouse, fabric for jackets, fabric for kurtis, fabric for gowns, fabric for lehngas, fabric for skirts, fabric for kurtas, fabric for bnad gala, beige, 4736320 ",no ,in_stock,Published
Dupion Embroidery-2344220,Dupion Embroidery ,Plain ,44 Inches ,"Medium weight fabric/ Suitable for making dresses, blouses, lehenga, sherwani, designer wear, party wear suits.",100% Polyester ,Off White ,0.2,2344220,1870 Per Meter ,1870,embroidery>embroidery-work | latest-fabrics | spring-summer | polyester-fabrics>embroidery-polyester-fabrics,"Dupion embroidery fabric is commonly used for making sherwani, kurta, blouses, skirts, suits, dresses, ethnic wear, lehengas etc.","Dupion is a plain weave crisp type of fabric, produced by using fine thread in the warp and uneven thread reeled from two or more entangled cocoons in the weft. This creates tightly-woven yardage with a highly-lustrous surface. It is embroidery fabric and used for making dresses.","2344220-(4).jpg, 2344220-(2).jpg, 2344220-(3).jpg","poly dupion embroidery, dupion embroidery, embroidered dupion, dupion, poly dupion, embroidery, fabric for sherwani, fabric for blouse, fabric for jackets, fabric for kurtis, fabric for gowns, fabric for lehngas, fabric for skirts, fabric for kurtas, fabric for bnad gala, beige, 2344220 ",no ,in_stock,Published
Embroidered Georgette-2339020,Embroidered Georgette ,Plain ,48 Inches ,"Lightweight Fabric/ Suitable for making dresses, sherwani, kurta, skirts, tops, kurti, suts, lehenga, blouses, designer wear etc.",100% Polyester ,Grey ,0.2,2339020,1490 Per Meter ,1490,embroidery>embroidery-work | latest-fabrics | spring-summer | polyester-fabrics>embroidery-polyester-fabrics,"Embroidered georgette fabric, suitable for making or designing dresses for women like suits, kurtis, gowns, lehenga, blouses, ethnic wear etc.","Embroidered georgette is a polyester base embroidery fabric. Georgette is a sheer, lightweight, dull-finished crepe fabric, orignally formed on plain weave technique. This crushed feel of the fabric accentuate your figure and make you look so good.","2339020-(4).jpg, 2339020-(2).jpg, 2339020-(3).jpg","embroidered georgette, georgette embroidery, embroidered fabric, embroidery, poly georgette embroidery, fabric for suits, fabric for kurtis, fabric for lehngas, fabric for skirts, fabric for blouses, fabric for ethnic wear, fabric for anarkali, fabric for gowns, fabric for dresses, fabric for kurtas, thread embroidery, 2339020 ",no,in_stock,published 
Dupion Embroidery-2336720,Dupion Embroidery ,Plain ,44 Inches ,"Medium weight fabric/ Suitable for making dresses, blouses, lehenga, sherwani, designer wear, party wear suits.",100% Polyester ,Multicolour,0.2,2336720,3290 Per Meter ,3290,embroidery>embroidery-work | latest-fabrics | spring-summer | polyester-fabrics>embroidery-polyester-fabrics,"Dupion embroidery fabric is commonly used for making sherwani, kurta, blouses, skirts, suits, dresses, ethnic wear, lehengas etc.","Dupion is a plain weave crisp type of fabric, produced by using fine thread in the warp and uneven thread reeled from two or more entangled cocoons in the weft. This creates tightly-woven yardage with a highly-lustrous surface. It is embroidery fabric and used for making dresses.","2336720-(4).jpg, 2336720-(2).jpg, 2336720-(3).jpg","poly dupion embroidery, dupion embroidery, embroidered dupion, dupion, poly dupion, embroidery, fabric for sherwani, fabric for blouse, fabric for jackets, fabric for kurtis, fabric for gowns, fabric for lehngas, fabric for skirts, fabric for kurtas, fabric for bnad gala, beige, 2336720",no ,in_stock,Published
Georgette Embroidery-2340020,Viscose Georgette Embroidery ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2340020,1380 Per Meter ,1380,embroidery>embroidery-work | latest-fabrics | spring-summer,"Georgette viscose patti work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette viscose patti work  fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2340020-(4).jpg, 2340020-(2).jpg, 2340020-(3).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette embroidery, embroidered georgette, dyeable fabric, gota patti work, patti work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2340020",no,in_stock,published 
Georgette Embroidery-2355220,Viscose Georgette Embroidery ,Plain ,52 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2355220,1490 Per Meter ,1490,embroidery>embroidery-work | latest-fabrics | spring-summer,"Georgette viscose work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette viscose work fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2355220-(4).jpg, 2355220-(2).jpg, 2355220-(3).jpg, 2355220-(5).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette embroidery, embroidered georgette, dyeable fabric, gota patti work, patti work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2355220",no,in_stock,published 
Georgette Glue Drop Work-2338420,Viscose Georgette Glue Drop Work ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2338420,400 Per Meter ,400,rayons-modals>textures-fabrics | latest-fabrics | spring-summer,"Georgette glue work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette glue work  fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2338420-(4).jpg, 2338420-(2).jpg, 2338420-(3).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette glue work fabric, dyeable fabric, glue work, stone work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2338420",no,in_stock,published 
Dupion Embroidery-2340220,Dupion Embroidery ,Plain ,44 Inches ,"Medium weight fabric/ Suitable for making dresses, blouses, lehenga, sherwani, designer wear, party wear suits.",100% Polyester ,Off White ,0.2,2340020,1310 Per Meter ,1310,embroidery>embroidery-work | latest-fabrics | spring-summer | polyester-fabrics>embroidery-polyester-fabrics,"Dupion embroidery fabric is commonly used for making sherwani, kurta, blouses, skirts, suits, dresses, ethnic wear, lehengas etc.","Dupion is a plain weave crisp type of fabric, produced by using fine thread in the warp and uneven thread reeled from two or more entangled cocoons in the weft. This creates tightly-woven yardage with a highly-lustrous surface. It is embroidery fabric and used for making dresses.","2340220-(4).jpg, 2340220-(2).jpg, 2340220-(3).jpg","poly dupion embroidery, dupion embroidery, embroidered dupion, dupion, poly dupion, embroidery, fabric for sherwani, fabric for blouse, fabric for jackets, fabric for kurtis, fabric for gowns, fabric for lehngas, fabric for skirts, fabric for kurtas, fabric for bnad gala, beige, 2340220",no ,in_stock,Published
Georgette Embroidery-2339520,Viscose Georgette Embroidery ,Plain ,52 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2339520,1090 Per Meter ,1090,embroidery>embroidery-work | latest-fabrics | spring-summer | polyester-fabrics>embroidery-polyester-fabrics,"Georgette viscose work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette viscose work fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2339520-(4).jpg, 2339520-(2).jpg, 2339520-(3).jpg, 2339520-(5).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette embroidery, embroidered georgette, dyeable fabric, gota patti work, patti work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2339520",no,in_stock,published 
